,language,url,query
87,php,https://github.com/inhere/php-console/blob/d08a0a70fbcfecf6289db6b1a23582eeff32d4a7/src/Util/FormatUtil.php#L172-L201,string to date
88,go,https://github.com/glycerine/zygomys/blob/36f1c7120ff2d831cebbb6f059ddc948273a8b56/zygo/time.go#L38-L59,string to date
89,python,https://github.com/Genida/django-meerkat/blob/486502a75bb0800266db785fd32717d8c0eb8deb/src/meerkat/logs/stats.py#L38-L67,string to date
90,php,https://github.com/Litepie/Calendar/blob/7f50aa8834602793d7bce4fa8e776db95375b846/src/Http/Controllers/CalendarResourceController.php#L212-L232,string to date
91,python,https://github.com/inveniosoftware-attic/invenio-comments/blob/62bb6e07c146baf75bf8de80b5896ab2a01a8423/invenio_comments/api.py#L1478-L1542,string to date
92,php,https://github.com/moodle/moodle/blob/a411b499b98afc9901c24a9466c7e322946a04aa/lib/simplepie/library/SimplePie/Parse/Date.php#L638-L701,string to date
93,php,https://github.com/matomo-org/matomo/blob/72df150735664275a60a7861e468c6ff3b152a14/plugins/Actions/API.php#L55-L77,string to date
94,javascript,https://github.com/right-track/right-track-core/blob/667c7718b9895067794980280e03d8c5e63b7e41/modules/query/StopTimesTable.js#L140-L230,string to date
95,go,https://github.com/pingcap/tidb/blob/b6218d415cf77bca6910057a7b391a379c287e59/expression/builtin_time.go#L745-L754,string to date
96,php,https://github.com/rozaverta/cmf/blob/95ed38362e397d1c700ee255f7200234ef98d356/core/Support/Regexp.php#L64-L68,string to date
97,php,https://github.com/fisharebest/webtrees/blob/840bd0d721dc479520ec24a065996bc6becb8348/app/Services/CalendarService.php#L223-L320,string to date
98,python,https://github.com/gunthercox/mathparse/blob/8aadd40e7238febbfea19b29023583720e374ac0/mathparse/mathparse.py#L284-L294,string to date
99,php,https://github.com/acacha/users/blob/af74be23d225bc9a23ee049579abb1596ae683c0/src/Http/Controllers/RevisionableController.php#L22-L51,string to date
100,php,https://github.com/phpmob/changmin/blob/bfebb1561229094d1c138574abab75f2f1d17d66/src/PhpMob/CmsBundle/Slug/URLify.php#L204-L220,string to date
101,java,https://github.com/jdillon/gshell/blob/b587c1a4672d2e4905871462fa3b38a1f7b94e90/gshell-util/src/main/java/com/planet57/gshell/util/jline/StringsCompleter2.java#L100-L104,string to date
102,php,https://github.com/Ejz/Cache/blob/cebb470d33cbe95b4c5c0659383711f0360ac4e7/src/Ejz/Cache.php#L498-L506,string to date
103,go,https://github.com/vulcand/vulcand/blob/5fb2302c78e2db24de076c2b2c6276bf6f48ebf0/plugin/trace/trace.go#L46-L48,string to date
104,javascript,https://github.com/weagle08/simple-date/blob/c2d7d9ac84b89767116bb11b6748ff54a4d0bb2b/lib/SimpleDate.js#L4-L47,string to date
105,go,https://github.com/aws/aws-sdk-go/blob/6c4060605190fc6f00d63cd4e5572faa9f07345d/service/mediaconvert/api.go#L5584-L5587,string to date
106,go,https://github.com/bitrise-io/stepman/blob/8cd3398fab6c211eef53502b65ec7ad5510f556a/cli/share.go#L155-L159,string to date
107,php,https://github.com/fuelphp/common/blob/ddb6b9ced050f1ae7b22326d9c8c32b0dabdbf40/src/Num.php#L351-L359,string to date
108,go,https://github.com/TheThingsNetwork/ttn/blob/fc5709a55c20e1712047e5cb5a8d571aa62eefbb/core/storage/redis_map_store.go#L138-L160,string to date
109,go,https://github.com/ajg/form/blob/5c4e22684113ffc2a77577c178189940925f9aef/encode.go#L69-L77,string to date
110,go,https://github.com/araddon/qlbridge/blob/23bb6a4e8c9e82ba86952b8a1469ccff1bb296ac/expr/stringutil.go#L165-L176,string to date
111,java,https://github.com/JM-Lab/utils-java8/blob/9e407b3f28a7990418a1e877229fa8344f4d78a5/src/main/java/kr/jm/utils/helper/JMFiles.java#L33-L42,string to date
112,go,https://github.com/aws/aws-sdk-go/blob/6c4060605190fc6f00d63cd4e5572faa9f07345d/service/lexmodelbuildingservice/api.go#L5082-L5085,string to date
113,python,https://github.com/tjcsl/cslbot/blob/aebe07be47141f61d7c180706bddfb707f19b2b5/cslbot/commands/grep.py#L25-L62,string to date
114,php,https://github.com/greg-md/php-orm/blob/3d7720cb8d7ad091b2e73563257ed787daf5a1f7/src/Clause/GroupByClauseTrait.php#L19-L24,string to date
115,go,https://github.com/olivere/elastic/blob/0534a7b1bf47b1ccf57e905491a641709f8a623d/search_aggs_pipeline_derivative.go#L57-L60,string to date
116,php,https://github.com/blar/openssl/blob/9a7faf31492cefe8c8b166ef775a6e2eba04c3ec/lib/Blar/OpenSSL/Pkcs7.php#L66-L87,string to date
117,php,https://github.com/CableFramework/Annotations/blob/2fcac6f4e7b1d27655ce87dd82dfb485dcade28e/src/Cable/Annotation/Parser/DirectParser.php#L84-L90,string to date
118,php,https://github.com/middlewares/access-log/blob/c7ba832391bee7bf4df8c37a38b54c3231d4ee4e/src/AccessLog.php#L223-L260,string to date
119,php,https://github.com/matks/Vivian/blob/cce8602f1c7d98911ac9561288a56cf8b93e8ba0/src/Matks/Vivian/Border/BorderManager.php#L103-L116,string to date
120,go,https://github.com/go-playground/locales/blob/630ebbb602847eba93e75ae38bbc7bb7abcf1ff3/fr_LU/fr_LU.go#L144-L146,string to date
121,go,https://github.com/go-playground/locales/blob/630ebbb602847eba93e75ae38bbc7bb7abcf1ff3/yue_HK/yue_HK.go#L110-L112,string to date
122,php,https://github.com/sylingd/Yesf/blob/0fc2b42903bb3519c54c596270c890c826aeb1df/src/Event.php#L35-L41,string to date
123,go,https://github.com/aws/aws-sdk-go/blob/6c4060605190fc6f00d63cd4e5572faa9f07345d/service/emr/api.go#L9277-L9280,string to date
124,go,https://github.com/aws/aws-sdk-go/blob/6c4060605190fc6f00d63cd4e5572faa9f07345d/service/glue/api.go#L19262-L19265,string to date
125,go,https://github.com/aws/aws-sdk-go/blob/6c4060605190fc6f00d63cd4e5572faa9f07345d/service/servicecatalog/api.go#L18444-L18447,string to date
126,php,https://github.com/Arcavias/arcavias-core/blob/89aa2eab00f1bb905b9c966ce3b1f72f0943bf56/lib/mshoplib/src/MShop/Coupon/Item/Code/Default.php#L174-L185,sort string list
127,java,https://github.com/dropwizard/dropwizard/blob/7ee09a410476b9681e8072ab684788bb440877bd/dropwizard-hibernate/src/main/java/io/dropwizard/hibernate/AbstractDAO.java#L149-L152,sort string list
128,php,https://github.com/cakephp/cakephp/blob/5f6c9d65dcbbfc093410d1dbbb207a17f4cde540/src/Utility/Text.php#L931-L941,sort string list
129,php,https://github.com/symbiote/silverstripe-gridfieldextensions/blob/176922303e8fa27b9b52b68b635b58d09e0a0ec3/src/GridFieldOrderableRows.php#L758-L787,sort string list
130,php,https://github.com/ace411/bingo-functional/blob/5664b11ba55fdb1dfec5f81bd8e5ec49ab673e4d/src/Immutable/Collection.php#L139-L150,sort string list
131,java,https://github.com/ManfredTremmel/gwt-commons-lang3/blob/9e2dfbbda3668cfa5d935fe76479d1426c294504/src/main/java/org/apache/commons/lang3/exception/ExceptionUtils.java#L264-L268,sort string list
132,javascript,https://github.com/shy2850/mdppt/blob/66327770f4cf4eadc0b10e298db1422c917c702c/assets/js/mixjs/lib/event/wait.js#L115-L134,sort string list
133,javascript,https://github.com/silverlight513/Rownd/blob/2e0fce123e51d0fce91be175cbcd2e61ff17500e/dist/rownd.js#L4613-L4645,sort string list
134,php,https://github.com/cherrylabs/arx-core/blob/53d2bc96ab9ccdaca1f68b2af6d358ed65f3fa67/src/Arx/classes/Html.php#L265-L270,sort string list
135,php,https://github.com/leon-mbs/zippy/blob/9dd83c9bff08094988f5c99f0dfbced5a1003780/core/html/form/checkboxlist.php#L100-L105,sort string list
136,php,https://github.com/sokil/php-list/blob/c33eee125d9f4e72171329673dbceb33feae658a/src/PriorityMap.php#L37-L47,sort string list
137,php,https://github.com/kakserpom/phpdaemon/blob/cfbe02e60e162853747ea9484c12f15341e56833/PHPDaemon/Core/Timer.php#L162-L167,sort string list
138,java,https://github.com/opendatatrentino/s-match/blob/ba5982ef406b7010c2f92592e43887a485935aa1/src/main/java/it/unitn/disi/smatch/oracles/wordnet/WordNet.java#L462-L473,sort string list
139,javascript,https://github.com/GitbookIO/gitbook/blob/6c6ef7f4af32a2977e44dd23d3feb6ebf28970f4/lib/plugins/listResources.js#L14-L43,sort string list
140,java,https://github.com/aspectran/aspectran/blob/2d758a2a28b71ee85b42823c12dc44674d7f2c70/with-freemarker/src/main/java/com/aspectran/freemarker/directive/AbstractTrimDirectiveModel.java#L118-L130,sort string list
141,javascript,https://github.com/openmason/handy/blob/a878984f6c63aa82aef939bbb9b6cb78e732791b/index.js#L84-L91,sort string list
142,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src-gwt/org/opencms/ade/galleries/client/ui/A_CmsListTab.java#L675-L695,sort string list
143,python,https://github.com/raff/dynash/blob/a2b4fab67dd85ceaa9c1bb7604ebc1768a7fc28e/dynash2/dynash2.py#L554-L572,sort string list
144,go,https://github.com/nuagenetworks/vspk-go/blob/c241b25534a9c311aaf7b2e180ad664a4085f935/vspk/overlayaddresspool.go#L144-L149,sort string list
145,javascript,https://github.com/wunderbyte/grunt-spiritual-dox/blob/5afcfe31ddbf7d654166aa15b938553b61de5811/src/js/libs/spiritual-gui.js#L2850-L2863,sort string list
146,java,https://github.com/iipc/openwayback/blob/da74c3a59a5b5a5c365bd4702dcb45d263535794/wayback-core/src/main/java/org/archive/wayback/resourcestore/resourcefile/DirectoryResourceFileSource.java#L68-L87,sort string list
147,java,https://github.com/evant/binding-collection-adapter/blob/f669eda0a7002128bb504dcba012c51531f1bedd/bindingcollectionadapter/src/main/java/me/tatarka/bindingcollectionadapter2/collections/MergeObservableList.java#L104-L118,sort string list
148,go,https://github.com/kubernetes/kubernetes/blob/6a8a3682919652ae668c389ed2f60efb770eed03/pkg/util/normalizer/markdown.go#L69-L85,sort string list
149,java,https://github.com/wildfly/wildfly-core/blob/cfaf0479dcbb2d320a44c5374b93b944ec39fade/cli/src/main/java/org/jboss/as/cli/gui/component/ListEditor.java#L178-L192,sort string list
150,python,https://github.com/twilio/twilio-python/blob/c867895f55dcc29f522e6e8b8868d0d18483132f/twilio/rest/preview/hosted_numbers/authorization_document/dependent_hosted_number_order.py#L74-L105,sort string list
151,java,https://github.com/opsmatters/newrelic-api/blob/5bc2ea62ec368db891e4fd5fe3dcdf529d086b5e/src/main/java/com/opsmatters/newrelic/api/services/ApplicationService.java#L73-L83,sort string list
152,python,https://github.com/hollenstein/maspy/blob/f15fcfd24df306d8420540460d902aa3073ec133/maspy/auxiliary.py#L733-L803,sort string list
153,python,https://github.com/cloudmesh/cloudmesh-common/blob/ae4fae09cd78205d179ea692dc58f0b0c8fea2b8/cloudmesh/common/Printer.py#L394-L424,sort string list
154,python,https://github.com/sdispater/orator/blob/bd90bf198ee897751848f9a92e49d18e60a74136/orator/query/builder.py#L90-L105,sort string list
155,php,https://github.com/spatie/analytics-reports/blob/e286ae918450619d74fa6b8cf21669577d19fce8/src/AnalyticsReports.php#L168-L173,sort string list
156,java,https://github.com/forge/javaee-descriptors/blob/cb914330a1a0b04bfc1d0f199bd9cde3bbf0b3ed/impl/src/main/java/org/jboss/shrinkwrap/descriptor/impl/webapp31/WebAppTypeImpl.java#L1982-L1992,sort string list
157,ruby,https://github.com/benschwarz/smoke/blob/b229e0cc975d6420a3b7505b42f38b8ba1126d54/lib/smoke/origin.rb#L159-L163,sort string list
158,python,https://github.com/ranaroussi/ezibpy/blob/1a9d4bf52018abd2a01af7c991d7cf00cda53e0c/ezibpy/ezibpy.py#L1931-L1941,sort string list
159,php,https://github.com/Nayjest/Collection/blob/30a82b321b1b14fc505975dec79e19c18b815489/src/CollectionReadTrait.php#L172-L193,sort string list
160,python,https://github.com/gamechanger/mongothon/blob/5305bdae8e38d09bfe7881f1edc99ac0a2e6b96b/mongothon/document.py#L3-L14,sort string list
161,php,https://github.com/square/connect-php-sdk/blob/601485d86634286b2d19eb2939b87944176769e1/lib/Api/V1ItemsApi.php#L3141-L3145,sort string list
162,php,https://github.com/ice-php/redis/blob/fe0c484ad61831d8f7c163188a90ed1bfa508d73/src/RedisGeo.php#L106-L112,sort string list
163,python,https://github.com/thisfred/val/blob/ba022e0c6c47acb3b8a45e7c44c84cc0f495c41c/val/_val.py#L171-L195,sort string list
164,go,https://github.com/asaskevich/govalidator/blob/f61b66f89f4a311bef65f13e575bcf1a2ffadda6/utils.go#L54-L58,sort string list
165,php,https://github.com/Opifer/Cms/blob/fa288bc9d58bf9078c2fa265fa63064fa9323797/src/ContentBundle/Entity/ContentListValue.php#L144-L165,sort string list
166,go,https://github.com/weaveworks/flux/blob/6e1702275f5fae61a4d2c796215612450e73da62/http/accept.go#L63-L70,sort string list
167,php,https://github.com/Clever/clever-php/blob/46370a3daac0e7417d61e62a3a16e9d78425673e/lib/Api/DataApi.php#L359-L363,sort string list
168,php,https://github.com/square/connect-php-sdk/blob/601485d86634286b2d19eb2939b87944176769e1/lib/Api/LaborApi.php#L1031-L1035,sort string list
169,java,https://github.com/lucee/Lucee/blob/29b153fc4e126e5edb97da937f2ee2e231b87593/core/src/main/java/lucee/commons/io/res/util/ResourceUtil.java#L1221-L1243,sort string list
170,java,https://github.com/authlete/authlete-java-common/blob/49c94c483713cbf5a04d805ff7dbd83766c9c964/src/main/java/com/authlete/common/dto/Scope.java#L249-L283,sort string list
171,php,https://github.com/z-song/laravel-admin/blob/3e65086f806b54699145f58af53843e5dbbb7994/src/Grid/Column.php#L590-L599,sort string list
172,python,https://github.com/mozilla/DeepSpeech/blob/f64aa73e7fbe9dde40d4fcf23b42ab304747d152/bin/benchmark_nc.py#L139-L186,sort string list
173,java,https://github.com/OpenLiberty/open-liberty/blob/ca725d9903e63645018f9fa8cbda25f60af83a5d/dev/com.ibm.ws.artifact.zip/src/com/ibm/ws/artifact/zip/internal/ZipFileContainerUtils.java#L558-L572,sort string list
174,python,https://github.com/cdgriffith/Reusables/blob/bc32f72e4baee7d76a6d58b88fcb23dd635155cd/reusables/string_manipulation.py#L24-L69,sort string list
175,python,https://github.com/PMEAL/OpenPNM/blob/0547b5724ffedc0a593aae48639d36fe10e0baed/openpnm/core/ModelsMixin.py#L21-L46,sort string list
176,javascript,https://github.com/fex-team/webuploader/blob/7094e4476c5af3b06993d91dde2d223200b9feb7/dist/webuploader.withoutimage.js#L2587-L2597,save list to file
