,language,url,query
27,python,https://github.com/lrq3000/pyFileFixity/blob/fd5ef23bb13835faf1e3baa773619b86a1cc9bdf/pyFileFixity/lib/profilers/visual/pympler/util/bottle2.py#L1028-L1032,convert int to string
28,go,https://github.com/googleapis/gnostic/blob/909070f02b666e4e9adf7eda93c304a8ba2a8063/jsonschema/reader.go#L287-L309,convert int to string
29,python,https://github.com/rbuffat/pyepw/blob/373d4d3c8386c8d35789f086ac5f6018c2711745/pyepw/epw.py#L5381-L5395,convert int to string
30,java,https://github.com/ksclarke/freelib-utils/blob/54e822ae4c11b3d74793fd82a1a535ffafffaf45/src/main/java/info/freelibrary/util/StringUtils.java#L135-L143,convert int to string
31,python,https://github.com/alvinwan/TexSoup/blob/63323ed71510fd2351102b8c36660a3b7703cead/TexSoup/utils.py#L10-L20,convert int to string
32,java,https://github.com/seancfoley/IPAddress/blob/90493d0673511d673100c36d020dd93dd870111a/IPAddress/src/inet.ipaddr/inet/ipaddr/IPAddressString.java#L517-L528,convert int to string
33,java,https://github.com/mojohaus/aspectj-maven-plugin/blob/120ee1ce08b93873931035ed98cd70e3ccceeefb/src/main/java/org/codehaus/mojo/aspectj/AjcHelper.java#L293-L308,convert int to string
34,ruby,https://github.com/tumblr/collins_client/blob/e9a58d0f0123232fe3784c8bce1f46dfb12c1637/lib/collins/util.rb#L121-L134,convert int to string
35,go,https://github.com/helm/helm/blob/f0218d00f09d4bfb9dc1d5a642a371953fa0c781/pkg/chartutil/capabilities.go#L57-L63,convert int to string
36,go,https://github.com/minio/minio-go/blob/68eef499b4c530409962a5d1a12fa8c848587761/pkg/credentials/signature-type.go#L57-L66,convert int to string
37,javascript,https://github.com/h2non/jshashes/blob/88625b6c841ca3c90f8b9fefb0fedb78992017ad/hashes.js#L965-L984,convert int to string
38,python,https://github.com/googlefonts/fontbakery/blob/b355aea2e619a4477769e060d24c32448aa65399/Lib/fontbakery/profiles/name.py#L42-L58,convert int to string
39,java,https://github.com/undera/jmeter-plugins/blob/416d2a77249ab921c7e4134c3e6a9639901ef7e8/plugins/ffw/src/main/java/kg/apc/jmeter/reporters/FlexibleFileWriter.java#L149-L184,convert int to string
40,python,https://github.com/log2timeline/plaso/blob/9c564698d2da3ffbe23607a3c54c0582ea18a6cc/plaso/lib/pfilter.py#L112-L126,convert int to string
41,python,https://github.com/polysquare/polysquare-generic-file-linter/blob/cfc88771acd3d5551c28fa5d917bb0aeb584c4cc/polysquarelinter/linter.py#L420-L439,convert int to string
42,ruby,https://github.com/tpope/ldaptic/blob/159a39464e9f5a05c0145db2b21cb256ef859612/lib/ldaptic/entry.rb#L316-L333,convert int to string
43,go,https://github.com/bndr/gotabulate/blob/bc555436bfd5d4e93a2dd35b462ce37e067afdda/utils.go#L127-L134,convert int to string
44,python,https://github.com/fishtown-analytics/dbt/blob/aa4f771df28b307af0cf9fe2fc24432f10a8236b/core/dbt/config/project.py#L400-L417,convert int to string
45,java,https://github.com/apache/reef/blob/e2c47121cde21108a602c560cf76565a40d0e916/lang/java/reef-common/src/main/java/org/apache/reef/runtime/common/driver/evaluator/AllocatedEvaluatorImpl.java#L135-L138,convert int to string
46,go,https://github.com/google/seesaw/blob/34716af0775ecb1fad239a726390d63d6b0742dd/quagga/bgp.go#L184-L190,convert int to string
47,python,https://github.com/tensorpack/tensorpack/blob/d7a13cb74c9066bc791d7aafc3b744b60ee79a9f/tensorpack/contrib/keras.py#L259-L280,convert int to string
48,php,https://github.com/dflydev/dflydev-fig-cookies/blob/a59857139b9e30978b5b802b3631b5eaf34e8c66/src/Dflydev/FigCookies/SetCookies.php#L91-L96,convert int to string
49,go,https://github.com/tsuna/gohbase/blob/24ffed0537aae38093b39c12781e4c09f8cb0029/hrpc/mutate.go#L223-L226,convert int to string
50,python,https://github.com/axialmarket/fsq/blob/43b84c292cb8a187599d86753b947cf73248f989/fsq/install.py#L173-L232,priority queue
51,go,https://github.com/256dpi/gomqtt/blob/84c68b46ee22292c5ac9c44c7678ac33ae14f130/client/service.go#L474-L541,priority queue
52,ruby,https://github.com/xing/beetle/blob/42322edc78e6e181b3b9ee284c3b00bddfc89108/lib/beetle/client.rb#L226-L229,priority queue
53,python,https://github.com/eleme/meepo/blob/8212f0fe9b1d44be0c5de72d221a31c1d24bfe7a/meepo/apps/replicator/queue.py#L65-L98,priority queue
54,go,https://github.com/tecbot/gorocksdb/blob/8752a943348155073ae407010e2b75c40480271a/write_batch.go#L45-L49,priority queue
55,python,https://github.com/istresearch/scrapy-cluster/blob/13aaed2349af5d792d6bcbfcadc5563158aeb599/crawler/crawling/distributed_scheduler.py#L484-L548,priority queue
56,java,https://github.com/amlinv/amq-monitor/blob/0ae0156f56d7d3edf98bca9c30b153b770fe5bfa/amq-monitor-web-impl/src/main/java/com/amlinv/activemq/stats/QueueStatisticsRegistry.java#L72-L84,priority queue
57,go,https://github.com/argoproj/argo/blob/4e37a444bde2a034885d0db35f7b38684505063e/workflow/ttlcontroller/ttlcontroller.go#L132-L161,priority queue
58,java,https://github.com/biouno/pbs-java-api/blob/f6dd96ab59ff5ac394e193a2bbc224cc611b92cb/src/main/java/com/tupilabs/pbs/PBS.java#L137-L171,priority queue
59,php,https://github.com/nodes-php/bugsnag/blob/a93cf4aaf9a39072866e65dd89cf378136f86aee/src/ServiceProvider.php#L244-L271,priority queue
60,python,https://github.com/SoCo/SoCo/blob/671937e07d7973b78c0cbee153d4f3ad68ec48c6/soco/core.py#L1650-L1678,priority queue
61,java,https://github.com/aws/aws-sdk-java/blob/aa38502458969b2d13a1c3665a56aba600e4dbd0/aws-java-sdk-connect/src/main/java/com/amazonaws/services/connect/model/Filters.java#L70-L77,priority queue
62,java,https://github.com/loldevs/riotapi/blob/0b8aac407aa5289845f249024f9732332855544f/rest/src/main/java/net/boreeas/riotapi/rest/ThrottledApiHandler.java#L1014-L1016,priority queue
63,python,https://github.com/fedora-infra/fedora-messaging/blob/be3e88534e2b15d579bcd24f9c4b7e795cb7e0b7/fedora_messaging/api.py#L124-L197,priority queue
64,java,https://github.com/JCTools/JCTools/blob/9250fe316ec84209cbba0a41682f341256df781e/jctools-build/src/main/java/org/jctools/queues/atomic/JavaParsingAtomicArrayQueueGenerator.java#L132-L148,priority queue
65,java,https://github.com/the-fascinator/plugin-indexer-solr/blob/001159b18b78a87daa5d8b2a17ced28694bae156/src/main/java/com/googlecode/fascinator/indexer/SolrWrapperQueueConsumer.java#L593-L599,priority queue
66,java,https://github.com/spotbugs/spotbugs/blob/f6365c6eea6515035bded38efa4a7c8b46ccf28c/spotbugs/src/main/java/edu/umd/cs/findbugs/config/ProjectFilterSettings.java#L300-L313,priority queue
67,java,https://github.com/janus-project/guava.janusproject.io/blob/1c48fb672c9fdfddf276970570f703fa1115f588/guava/src/com/google/common/collect/Queues.java#L197-L205,priority queue
68,python,https://github.com/romana/vpc-router/blob/d696c2e023f1111ceb61f9c6fbabfafed8e14040/vpcrouter/watcher/__init__.py#L61-L163,priority queue
69,php,https://github.com/schpill/thin/blob/a9102d9d6f70e8b0f6be93153f70849f46489ee1/src/Queuespl.php#L56-L66,priority queue
70,go,https://github.com/luci/luci-go/blob/f6cef429871eee3be7c6903af88d3ee884eaf683/appengine/tq/tq.go#L236-L295,priority queue
71,python,https://github.com/mcieslik-mctp/papy/blob/708e50827b5db46bbea081982cb74b9b0e464064/src/numap/NuMap.py#L621-L680,priority queue
72,php,https://github.com/joomlatools/joomlatools-framework/blob/5ea3cc6b48b68fd8899a573b191de983e768d56e/code/libraries/joomlatools/library/filter/chain.php#L119-L127,priority queue
73,java,https://github.com/awslabs/amazon-sqs-java-extended-client-lib/blob/df0c6251b99e682d6179938fe784590e662b84ea/src/main/java/com/amazon/sqs/javamessaging/AmazonSQSExtendedClientBase.java#L1407-L1411,priority queue
74,php,https://github.com/proem/proem/blob/31e00b315a12d6bfa65803ad49b3117d8b9c4da4/lib/Proem/Util/Structure/PriorityQueue.php#L86-L96,priority queue
75,javascript,https://github.com/adobe/brackets/blob/d5d00d43602c438266d32b8eda8f8a3ca937b524/src/editor/EditorManager.js#L392-L397,priority queue
76,php,https://github.com/googleapis/google-cloud-php/blob/ff5030ffa1f12904565509a7bc24ecc0bd794a3e/Tasks/src/V2beta3/CloudTasksGrpcClient.php#L199-L205,priority queue
77,php,https://github.com/ventoviro/windwalker-core/blob/0ed53059fc2d5d2d9b72f0e4aeef2fdf6aac0074/src/Core/Controller/AbstractController.php#L1106-L1111,priority queue
78,javascript,https://github.com/vseryakov/backendjs/blob/7c7570a5343608912a47971f49340e2b28ce3935/lib/ipc.js#L38-L64,priority queue
79,java,https://github.com/lucee/Lucee/blob/29b153fc4e126e5edb97da937f2ee2e231b87593/core/src/main/java/lucee/runtime/thread/ThreadUtil.java#L150-L160,priority queue
80,php,https://github.com/BluePsyduck/ManiaScript/blob/ee5f9948912513750f5293bfe4db375a96a4f94d/src/ManiaScript/Builder/Facade.php#L190-L198,priority queue
81,python,https://github.com/fedora-infra/fedora-messaging/blob/be3e88534e2b15d579bcd24f9c4b7e795cb7e0b7/fedora_messaging/twisted/protocol.py#L280-L315,priority queue
82,python,https://github.com/spotify/luigi/blob/c5eca1c3c3ee2a7eb612486192a0da146710a1e9/luigi/scheduler.py#L771-L782,priority queue
83,php,https://github.com/rdohms/chainlink/blob/1443f709ead7bd8eec7ac313818696e89c053385/src/Context.php#L29-L40,priority queue
84,python,https://github.com/GNS3/gns3-server/blob/a221678448fb5d24e977ef562f81d56aacc89ab1/gns3server/compute/qemu/qemu_vm.py#L447-L457,priority queue
85,php,https://github.com/sokil/php-list/blob/c33eee125d9f4e72171329673dbceb33feae658a/src/PriorityMap.php#L37-L47,priority queue
86,php,https://github.com/pinguo/php-msf/blob/2a193c53da996c260e8aace9affa12fc2b9c08a6/src/Tasks/BeanstalkTask.php#L233-L238,priority queue
87,php,https://github.com/siriusphp/filtration/blob/9f96592484f6d326e8bb8d5957be604a1622d08f/src/FilterSet.php#L71-L88,priority queue
88,python,https://github.com/ofek/depq/blob/370e3ad503d3e9cedc3c49dc64add393ba945764/depq/depq.py#L124-L154,priority queue
89,php,https://github.com/charlesportwoodii/rpq-client/blob/9419cfe5c30d35ea54ce8faba7545daea2312e0f/src/Job.php#L100-L138,priority queue
90,php,https://github.com/oroinc/OroChainProcessorComponent/blob/89c9bc60140292c9367a0c3178f760ecbcec6bd2/ProcessorBagConfigBuilder.php#L101-L113,priority queue
91,php,https://github.com/inphinit/framework/blob/81eddb711e0225116a1ced91ed65e71437b7288c/src/Inphinit/App.php#L115-L124,priority queue
92,php,https://github.com/unyx/diagnostics/blob/024dbe138dc27ff1797e74cd7d1bc7e3f81ab80e/debug/handlers/Exception.php#L170-L191,priority queue
93,java,https://github.com/radkovo/jStyleParser/blob/8ab049ac6866aa52c4d7deee25c9e294e7191957/src/main/java/cz/vutbr/web/css/CSSFactory.java#L570-L580,priority queue
94,python,https://github.com/twilio/twilio-python/blob/c867895f55dcc29f522e6e8b8868d0d18483132f/twilio/rest/taskrouter/v1/workspace/task/__init__.py#L194-L223,priority queue
95,php,https://github.com/joomlatools/joomlatools-framework/blob/5ea3cc6b48b68fd8899a573b191de983e768d56e/code/libraries/joomlatools/library/object/queue.php#L71-L90,priority queue
96,go,https://github.com/kubernetes/kubernetes/blob/6a8a3682919652ae668c389ed2f60efb770eed03/pkg/scheduler/factory/plugins.go#L552-L561,priority queue
97,python,https://github.com/nerdvegas/rez/blob/1d3b846d53b5b5404edfe8ddb9083f9ceec8c5e7/src/rez/vendor/amqp/channel.py#L2049-L2123,priority queue
98,php,https://github.com/TYPO3-Solr/ext-solr/blob/b9fd8b98341d9935dba44e0ad226e7f5e3c19a93/Classes/IndexQueue/FrontendHelper/PageIndexer.php#L203-L216,priority queue
99,php,https://github.com/phPoirot/Router/blob/5e1755341cd1f8d3730f57790103983e5a2f0f26/RouterStack.php#L157-L175,priority queue
100,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src-gwt/org/opencms/acacia/client/widgets/serialdate/CmsSerialDateView.java#L580-L593,string to date
101,java,https://github.com/aoindustries/semanticcms-core-model/blob/14bdbe3f3d69b2b337129c5b1afcaa9e87cb5624/src/main/java/com/semanticcms/core/model/Page.java#L233-L253,string to date
102,python,https://github.com/brews/snakebacon/blob/f5363d0d1225912adc30031bf2c13b54000de8f2/snakebacon/agedepth.py#L154-L176,string to date
103,php,https://github.com/TransformCore/CSR-Fast-Stream-Domain-Model/blob/cb8e4c446f814082663a20f3c5d4cea8292bd8d6/src/TransformCore/Bundle/CsrFastStreamBundle/Entity/Applicant.php#L219-L233,string to date
104,python,https://github.com/amadev/doan/blob/5adfa983ac547007a688fe7517291a432919aa3e/doan/graph.py#L28-L85,string to date
105,javascript,https://github.com/gpbl/react-day-picker/blob/421af9f56b1b07ed58f864678b3bbb8617cdaff7/lib/src/DateUtils.js#L77-L82,string to date
106,php,https://github.com/sulu/sulu-sales/blob/daa212845da5ceaf6e0a6994e9948a2ebee347a8/src/Sulu/Bundle/Sales/CoreBundle/Widgets/FlowOfDocuments.php#L129-L136,string to date
107,java,https://github.com/snowflakedb/snowflake-jdbc/blob/98567b5a57753f29d51446809640b969a099658f/src/main/java/net/snowflake/client/core/ResultUtil.java#L597-L620,string to date
108,python,https://github.com/sdispater/pendulum/blob/94d28b0d3cb524ae02361bd1ed7ea03e2e655e4e/pendulum/datetime.py#L574-L586,string to date
109,php,https://github.com/joomla-framework/datetime/blob/732fb60f054fa6aceaef93ff9a12d939d2a4797c/src/Since/DateTimeSince.php#L109-L152,string to date
110,java,https://github.com/Appendium/objectlabkit/blob/cd649bce7a32e4e926520e62cb765f3b1d451594/datecalc-common/src/main/java/net/objectlab/kit/datecalc/common/Utils.java#L153-L159,string to date
111,javascript,https://github.com/TerriaJS/terriajs/blob/abcce28ff189f6fdbc0ee541a235ec6cabd90bd5/lib/Map/TableColumn.js#L582-L593,string to date
112,java,https://github.com/sstrickx/yahoofinance-api/blob/2766ba52fc5cccf9b4da5c06423d68059cf0a6e6/src/main/java/yahoofinance/Utils.java#L194-L224,string to date
113,php,https://github.com/nilportugues/php-validator/blob/c03608f2fe71294c67f255efca502933dbbf8cb3/src/Validation/DateTime/DateTimeValidation.php#L104-L111,string to date
114,python,https://github.com/minhhoit/yacms/blob/2921b706b7107c6e8c5f2bbf790ff11f85a2167f/yacms/core/managers.py#L58-L70,string to date
115,javascript,https://github.com/alexcjohnson/world-calendars/blob/810693882512dec1b804456f8d435b962bd6cf31/jquery-src/jquery.calendars.picker.js#L875-L902,string to date
116,java,https://github.com/joniles/mpxj/blob/143ea0e195da59cd108f13b3b06328e9542337e8/src/main/java/net/sf/mpxj/ProjectCalendar.java#L1202-L1314,string to date
117,java,https://github.com/GoSimpleLLC/nbvcxz/blob/a86fb24680e646efdf78d6fda9d68a5410145f56/src/main/java/me/gosimple/nbvcxz/matching/DateMatcher.java#L40-L143,string to date
118,javascript,https://github.com/ariatemplates/ariatemplates/blob/7ed5d065818ae159bf361c9dfb209b1cf3883c90/src/aria/widgets/form/TextInput.js#L300-L306,string to date
119,php,https://github.com/Eden-PHP/Timezone/blob/6926376a6d492495522afc3f68a7ed270f640712/src/Index.php#L120-L140,string to date
120,javascript,https://github.com/KingSora/OverlayScrollbars/blob/8e658d46e2d034a2525269d7c873bbe844762307/js/OverlayScrollbars.js#L5119-L5122,string to date
121,python,https://github.com/jantman/pypi-download-stats/blob/44a7a6bbcd61a9e7f02bd02c52584a98183f80c5/pypi_download_stats/diskdatacache.py#L139-L158,string to date
122,javascript,https://github.com/C2FO/patio/blob/6dba197e468d36189cd74846c0cdbf0755a0ff8d/lib/time.js#L444-L450,string to date
123,java,https://github.com/LGoodDatePicker/LGoodDatePicker/blob/c7df05a5fe382e1e08a6237e9391d8dc5fd48692/Project/src/main/java/com/github/lgooddatepicker/components/DatePickerSettings.java#L1646-L1657,string to date
124,javascript,https://github.com/wavesjs/waves-lfo/blob/4353a8ef55b7921755fe182cb09b0df566696bc8/src/common/utils/wsUtils.js#L24-L27,string to date
125,java,https://github.com/lucee/Lucee/blob/29b153fc4e126e5edb97da937f2ee2e231b87593/core/src/main/java/lucee/runtime/op/Caster.java#L4255-L4257,string to date
126,javascript,https://github.com/harc/ohm/blob/9fd4fabc135c1303b9a8cb5ed47d2eb5fa1aef8f/src/Semantics.js#L30-L36,string to date
127,python,https://github.com/peopledoc/workalendar/blob/d044d5dfc1709ec388db34dab583dd554cc66c4e/workalendar/core.py#L171-L213,string to date
128,java,https://github.com/google/j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/jre_emul/android/platform/external/icu/android_icu4j/src/main/java/android/icu/text/DateFormat.java#L1404-L1408,string to date
129,javascript,https://github.com/alexcjohnson/world-calendars/blob/810693882512dec1b804456f8d435b962bd6cf31/dist/calendars/thai.js#L157-L161,string to date
130,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src/org/opencms/i18n/CmsMessages.java#L285-L288,string to date
131,javascript,https://github.com/zhanziyang/vue-croppa/blob/46632d9ce254b834150d7fab2febb666e1c7d2a4/docs/static/kute-page_files/undefined.cd4343636fa2ca97594c.js#L15035-L15049,string to date
132,javascript,https://github.com/yukik/koyomi/blob/29918ac2c33f4e8e68a0d5a5d2afc3b9c5ddf093/lib/calcDate.js#L384-L391,string to date
133,python,https://github.com/mortada/fredapi/blob/d3ca79efccb9525f2752a0d6da90e793e87c3fd8/fredapi/fred.py#L80-L99,string to date
134,javascript,https://github.com/cloudflarearchive/backgrid/blob/646d68790fef504542a120fa36c07c717ca7ddc3/src/formatter.js#L105-L115,string to date
135,javascript,https://github.com/eslint/eslint/blob/bc0819c94aad14f7fad3cbc2338ea15658b0f272/lib/util/path-utils.js#L23-L28,string to date
136,python,https://github.com/quiltdata/quilt/blob/651853e7e89a8af86e0ff26167e752efa5878c12/registry/quilt_server/search.py#L40-L64,string to date
137,ruby,https://github.com/arnau/ISO8601/blob/2b6e860f4052ce5b85c63814796f23b284644e0d/lib/iso8601/duration.rb#L175-L178,string to date
138,javascript,https://github.com/zhanziyang/vue-croppa/blob/46632d9ce254b834150d7fab2febb666e1c7d2a4/docs/static/kute-page_files/undefined.cd4343636fa2ca97594c.js#L6793-L6796,string to date
139,python,https://github.com/sanand0/xmljson/blob/2ecc2065fe7c87b3d282d362289927f13ce7f8b0/xmljson/__init__.py#L61-L69,string to date
140,php,https://github.com/sop/crypto-types/blob/1d36250a110b07300aeb003a20aeaadfc6445501/lib/CryptoTypes/Asymmetric/EC/ECConversion.php#L101-L104,string to date
141,javascript,https://github.com/owstack/ows-wallet-plugin-client/blob/431b510a0f10670a831e937a3f8a1f7e09dfca35/release/ows-wallet-client.js#L22732-L22735,string to date
142,javascript,https://github.com/Reportr/dashboard/blob/bff0ea7f324de78ab8bf8c4301ce30696ad7d960/public/build/static/application.js#L19395-L19399,string to date
143,javascript,https://github.com/feilaoda/power/blob/89432e5b8e455eceef5f5098d479ad94c88acc59/public/javascripts/vendor/javascripts/ember.js#L15899-L15905,string to date
144,java,https://github.com/alexvasilkov/AndroidCommons/blob/aca9f6d5acfc6bd3694984b7f89956e1a0146ddb/library/src/main/java/com/alexvasilkov/android/commons/dates/ISO8601DateFormatter.java#L46-L88,string to date
145,java,https://github.com/ThreeTen/threeten-extra/blob/e94ecd3592ef70e54d6eea21095239ea9ffbab78/src/main/java/org/threeten/extra/chrono/JulianDate.java#L147-L150,string to date
146,python,https://github.com/Esri/ArcREST/blob/ab240fde2b0200f61d4a5f6df033516e53f2f416/src/arcrest/common/general.py#L50-L64,string to date
147,java,https://github.com/esigate/esigate/blob/50421fb224f16e1ec42715425109a72b3b55527b/esigate-core/src/main/java/org/esigate/http/DateUtils.java#L18-L20,string to date
148,javascript,https://github.com/junghans-schneider/extjs-dependencies/blob/be36e87339b0973883c490fe2535414e74b1413b/lib/resolver.js#L25-L27,string to date
149,javascript,https://github.com/splunk/splunk-sdk-javascript/blob/9aec5443860926654c2ab8ee3bf198a407c53b07/examples/modularinputs/github_commits/bin/app/github_commits.js#L32-L48,string to date
150,go,https://github.com/moby/buildkit/blob/89851c6c69bca875dd64b5e9d5d6ec60ff437d74/worker/workercontroller.go#L29-L43,sort string list
151,python,https://github.com/carta/ldap_tools/blob/7c039304a5abaf836c7afc35cf068b4471306264/src/ldap_tools/audit.py#L63-L68,sort string list
152,python,https://github.com/nicolargo/glances/blob/5bd4d587a736e0d2b03170b56926841d2a3eb7ee/glances/plugins/glances_sensors.py#L311-L322,sort string list
153,python,https://github.com/vladsaveliev/TargQC/blob/e887c36b2194dbd73c6ea32989b6cb84c6c0e58d/targqc/utilz/jsontemplate/_jsontemplate.py#L741-L744,sort string list
154,javascript,https://github.com/geneontology/amigo/blob/c12209eff40abf15ad612525633ce7c2a625dfa9/javascript/web/Gannet.js#L37-L43,sort string list
155,java,https://github.com/liuyukuai/commons/blob/ba67eddb542446b12f419f1866dbaa82e47fbf35/commons-core/src/main/java/com/itxiaoer/commons/core/util/Lists.java#L68-L81,sort string list
156,go,https://github.com/siddontang/ledisdb/blob/8ceb77e66a9234dc460f28234390a5896a96a584/ledis/t_list.go#L615-L632,sort string list
157,python,https://github.com/marcomusy/vtkplotter/blob/692c3396782722ec525bc1346a26999868c650c6/vtkplotter/utils.py#L46-L57,sort string list
158,python,https://github.com/spyder-ide/spyder/blob/f76836ce1b924bcc4efd3f74f2960d26a4e528e0/spyder/utils/environ.py#L33-L38,sort string list
159,python,https://github.com/IRC-SPHERE/HyperStream/blob/98478f4d31ed938f4aa7c958ed0d4c3ffcb2e780/hyperstream/plate/plate.py#L85-L100,sort string list
160,go,https://github.com/Peer-X/peer-x/blob/91dc034bd0de55530dd863088d8f5684be3b361e/layer/peer.go#L363-L370,sort string list
161,python,https://github.com/arokem/python-matlab-bridge/blob/9822c7b55435662f4f033c5479cc03fea2255755/tools/gh_api.py#L141-L150,sort string list
162,php,https://github.com/flywheel2/mvc/blob/706ef92747fd0936dc81178bd88d68dd1203d142/app/controllers/traits/ControllerTrait.php#L189-L193,sort string list
163,python,https://github.com/afilipovich/gglsbl/blob/89c4665bd6487a3689ccb6b1f3e53ff85e056103/gglsbl/storage.py#L282-L290,sort string list
164,python,https://github.com/raff/dynash/blob/a2b4fab67dd85ceaa9c1bb7604ebc1768a7fc28e/dynash2/dynash2.py#L554-L572,sort string list
165,python,https://github.com/openstack/networking-cisco/blob/aa58a30aec25b86f9aa5952b0863045975debfa9/networking_cisco/apps/saf/agent/iptables_driver.py#L50-L56,sort string list
166,python,https://github.com/ensime/ensime-vim/blob/caa734e84f002b25446c615706283a74edd4ecfe/ensime_shared/symbol_format.py#L48-L52,sort string list
167,java,https://github.com/evant/binding-collection-adapter/blob/f669eda0a7002128bb504dcba012c51531f1bedd/bindingcollectionadapter/src/main/java/me/tatarka/bindingcollectionadapter2/collections/MergeObservableList.java#L104-L118,sort string list
168,php,https://github.com/octobercms/october/blob/3118660d834f161d513da08477be92281a2eb96a/modules/backend/formwidgets/RecordFinder.php#L208-L224,sort string list
169,php,https://github.com/anahitasocial/anahita/blob/957709c6644ca71ea7b5fd11bcbc1bb475fc76b3/packages/Todos/src/components/com_todos/controllers/toolbars/todo.php#L19-L38,sort string list
